N,Seed,Alpha,Converged,Rounds,q_hat,FinalResidual,ExpectedPayoff,WorstCaseQ5,SCShare,RuntimeSec
50,56,0.3,1,17,0.702661419621201,8.84755508390456e-05,0.77552350635781,0.659173155390076,0.263315766094679,0.0028963
50,56,0.4,1,17,0.702103063389495,9.85331712302084e-05,0.776891938957645,0.657671274168407,0.269849060240695,0.0029105
50,56,0.5,1,18,0.701406660173339,7.56559300464643e-05,0.778247320627868,0.656179640359073,0.276404075290894,0.0028854
50,56,0.6,1,18,0.701531197581732,8.34541621906881e-05,0.77957836538038,0.654664481029515,0.282942761935687,0.0026971
50,56,0.7,1,18,0.701089204337482,9.329876222397e-05,0.780889745324448,0.653115400098183,0.289476537971312,0.0028143
50,56,0.8,1,19,0.699653630887595,7.16777326378315e-05,0.782186752811751,0.651545610198234,0.296022423813828,0.004574
50,56,0.9,1,19,0.698262539393144,7.74541434732101e-05,0.783458438799592,0.649972817817269,0.302538343510054,0.0040221
50,56,1,1,19,0.696910717876687,8.27757277062358e-05,0.78470975102119,0.648414692570917,0.30903950225923,0.0031169
50,57,0,1,16,0.700141866285654,8.94614765899748e-05,0.771017833818056,0.663136967008727,0.243776403435927,0.0045643
50,57,0.1,1,16,0.701982086488303,9.03472243170556e-05,0.772434318753401,0.661783380100512,0.250269784656963,0.0026627
50,57,0.2,1,17,0.703142116873354,7.51879358845409e-05,0.773838012784706,0.660344082572423,0.256788035229562,0.0045831
50,57,0.3,1,17,0.702764837334529,8.60091213358005e-05,0.775220801610915,0.65885706766096,0.263314636076744,0.002655
50,57,0.4,1,17,0.702172506859047,9.60525219861619e-05,0.776585156196872,0.657336755467513,0.269847949430886,0.0042464
50,57,0.5,1,18,0.701445943167324,7.39105422950248e-05,0.777936495680643,0.655792006989191,0.276403313838199,0.0028762
50,57,0.6,1,18,0.702556643735246,8.36870405498125e-05,0.779263475431969,0.654214609530167,0.282942013997292,0.0026809
50,57,0.7,1,18,0.70108692469412,9.35171779156141e-05,0.780570801176537,0.652646861767854,0.28947580313447,0.0034196
50,57,0.8,1,19,0.699648158924726,7.18203067839596e-05,0.781863779876461,0.651105202958458,0.296021921846056,0.0039163
50,57,0.9,1,19,0.698254371264671,7.75866544966419e-05,0.783131435450881,0.649509878756727,0.302537850530815,0.0028735
50,57,1,1,19,0.696900262290391,8.28985499964074e-05,0.784378732091809,0.647896562478385,0.309039017930622,0.0057747
50,58,0,1,16,0.700111085989699,8.97916850027825e-05,0.770513090838281,0.663398599501448,0.243776881127439,0.0030696
50,58,0.1,1,16,0.702159135966403,9.10959614599804e-05,0.771914189701531,0.661968886422752,0.250270271979597,0.0033648
50,58,0.2,1,17,0.703138387791191,7.57114912091073e-05,0.773302465030207,0.660532463948482,0.256788377604086,0.0048224
50,58,0.3,1,17,0.702762280564736,8.65299361404448e-05,0.774669795303212,0.659067225159551,0.2633149858771,0.003343
50,58,0.4,1,17,0.702172038946634,9.65706938615418e-05,0.776018678205997,0.657576123016865,0.269848306716752,0.0031445
50,58,0.5,1,18,0.701447825639477,7.42724115895266e-05,0.7773545113841,0.656024259961746,0.276403566341119,0.0031107
50,58,0.6,1,18,0.702582416475091,8.43685625575297e-05,0.778666010783839,0.654461034481417,0.282942272130771,0.0036032
50,58,0.7,1,18,0.701087184350728,9.41948809949078e-05,0.779957869431546,0.65292245049803,0.289476066904794,0.0044634
50,58,0.8,1,19,0.699655933222584,7.22926348935282e-05,0.78123536319429,0.651348205417195,0.296022109117151,0.0028521
50,58,0.9,1,19,0.698268050544746,7.80562779111871e-05,0.78248759586586,0.649762566347575,0.302538041958442,0.0030514
50,58,1,1,19,0.696918714166293,8.33655561611468e-05,0.783719505042707,0.648182504420424,0.309039213498387,0.0029567
50,59,0,1,16,0.700128623381,9.28783505250441e-05,0.77055693887026,0.663476145351348,0.243777100337052,0.0027221
50,59,0.1,1,16,0.700144916183413,9.03081775671943e-05,0.771957945894275,0.662021806860609,0.25027047766275,0.0023442
50,59,0.2,1,17,0.703196410058903,7.41197495185142e-05,0.773346131874395,0.660570308014498,0.256788516067218,0.0052734
50,59,0.3,1,17,0.702807515047045,8.49416837716555e-05,0.774713428177791,0.659082227476514,0.263315114170117,0.0024894
50,59,0.4,1,17,0.702203889237259,9.49857607330795e-05,0.776062304922707,0.657562840177653,0.269848424862727,0.0024869
50,59,0.5,1,18,0.701466938295723,7.31648411361752e-05,0.777398142167377,0.656013292713423,0.276403643420458,0.0026564
50,59,0.6,1,18,0.701053705842521,7.99195204321257e-05,0.778709689842973,0.654433219149134,0.282942341755407,0.0025285
50,59,0.7,1,18,0.701147511351042,8.9748281928731e-05,0.780001622790152,0.652883839144886,0.289476129137251,0.0026333
50,59,0.8,1,18,0.69964160071566,9.88696842154912e-05,0.781273675567094,0.651350153131983,0.296001592260265,0.0026505
50,59,0.9,1,19,0.698204219958085,7.49474391331661e-05,0.782531562968841,0.649792960193167,0.302538075238423,0.0039306
50,59,1,1,19,0.696810864963795,8.02581650237444e-05,0.783763621039288,0.64817510211446,0.309039241517485,0.0045483
50,60,0,1,16,0.700135364611131,8.72878070236061e-05,0.770964949645502,0.663442015975289,0.243777287569664,0.0037186
50,60,0.1,1,16,0.703028812561677,9.236606008034e-05,0.772378177092259,0.662024089496326,0.250270644098611,0.0036066
50,60,0.2,1,17,0.703046161403119,7.66085244834902e-05,0.773778556193499,0.660581785574879,0.256788622922129,0.0024839
50,60,0.3,1,17,0.702694508549925,8.74414784601818e-05,0.775158099735445,0.659110658988142,0.263315205589567,0.0041741
50,60,0.4,1,17,0.702124902460207,9.74961903498772e-05,0.776519218441828,0.657612813589092,0.269848501009466,0.0027357
50,60,0.5,1,18,0.701418201943531,7.49278708687962e-05,0.777867284604236,0.656094146288383,0.276403687478596,0.0028485
50,60,0.6,1,18,0.701125822999175,8.18945564600715e-05,0.77919105061168,0.654568836556894,0.282942374762502,0.0025994
50,60,0.7,1,18,0.701104339438781,9.17375213154992e-05,0.780495176238592,0.653013058875903,0.289476151288206,0.0028934
50,60,0.8,1,19,0.699644365081775,7.0583439540528e-05,0.781784934200012,0.651431621411028,0.296022155415695,0.0027846
50,60,0.9,1,19,0.698234091280763,7.63587638472341e-05,0.783049420204161,0.649826093630766,0.302538075241414,0.0027618
50,60,1,1,19,0.696866731142987,8.16793216478207e-05,0.784293564553718,0.648218426700228,0.309039234012799,0.0036052
50,61,0,1,16,0.700111241334653,8.89129338060568e-05,0.77225674606567,0.663961881620146,0.243777273742802,0.0023884
50,61,0.1,1,16,0.701837193981181,8.9559299792652e-05,0.773704142275575,0.66256093425082,0.250270669908569,0.0029598
50,61,0.2,1,17,0.703209799823042,7.46351189988559e-05,0.77513890042847,0.661106939083457,0.256788657238354,0.0026728
50,61,0.3,1,17,0.70281729233724,8.54501024812881e-05,0.776552768570067,0.659623986292834,0.263315269518374,0.0039289
50,61,0.4,1,17,0.702212130970403,9.5487488353363e-05,0.777948239512879,0.658124913416119,0.269848594337727,0.0026325
50,61,0.5,1,18,0.701505057946572,7.35672197660631e-05,0.779330823851307,0.656597752565092,0.276403769185332,0.0027313
50,61,0.6,1,18,0.702611999271538,8.41379376604057e-05,0.780688954918732,0.655039797835556,0.282942477893404,0.0027244
50,61,0.7,1,18,0.701107290654953,9.39607213459315e-05,0.782027413740931,0.653481403088284,0.289476275541904,0.0025622
50,61,0.8,1,19,0.699668818727856,7.21277109538565e-05,0.783351600997274,0.651919710198588,0.296022256647733,0.0030212
50,61,0.9,1,19,0.698275214950504,7.78888032441361e-05,0.784650314958265,0.650372307346798,0.302538191546829,0.0027342
50,61,1,1,19,0.696921199287905,8.31955901204606e-05,0.785928605604941,0.648780292778582,0.309039365099828,0.0027334
