Method,Class,RiskName,RiskValue,FocusS,Seed,ExpectedPayoff,WorstCaseQ5,SCShare,Converged,Rounds,RuntimeSec
Proposed IT2-W-FBRI,Proposed,alpha,0.5,0,51,0.837732814502803,0.472447813151948,0.817368393095466,1,42,0.0056466
Proposed IT2-W-FBRI,Proposed,alpha,0.5,5,51,0.740860607109225,0.731885599834999,2.7695041696404e-05,1,43,0.0072714
Proposed IT2-W-FBRI,Proposed,alpha,0.5,10,51,0.752531986118891,0.745440355330765,5.18329243525707e-05,1,42,0.0078157
Proposed IT2-W-FBRI,Proposed,alpha,0.5,15,51,0.798652692448806,0.793225118427112,5.00575836247481e-05,1,42,0.006878
Proposed IT2-W-FBRI,Proposed,alpha,0.5,20,51,0.814920538476693,0.806453043654979,3.44188472252908e-05,1,44,0.0071647
Proposed IT2-W-FBRI,Proposed,alpha,0.5,40,51,0.816236864908625,0.807531498912253,2.35920337816077e-05,1,45,0.0069657
Proposed IT2-W-FBRI,Proposed,alpha,0.6,0,51,0.838639677747378,0.435135182900351,0.891987787183809,1,42,0.0056608
Proposed IT2-W-FBRI,Proposed,alpha,0.6,5,51,0.743933365909258,0.735609955526096,4.32568377974925e-05,1,42,0.0080498
Proposed IT2-W-FBRI,Proposed,alpha,0.6,10,51,0.779150295152459,0.7745682947264,4.0391455299467e-05,1,43,0.0071123
Proposed IT2-W-FBRI,Proposed,alpha,0.6,15,51,0.811153147179254,0.803264649389181,5.61225642229457e-05,1,42,0.0065838
Proposed IT2-W-FBRI,Proposed,alpha,0.6,20,51,0.815938160661471,0.807265574557041,2.71138711924178e-05,1,44,0.0071118
Proposed IT2-W-FBRI,Proposed,alpha,0.6,40,51,0.816237715226458,0.807532475271179,2.66658556989641e-05,1,44,0.0098256
Proposed IT2-W-FBRI,Proposed,alpha,0.7,0,51,0.839099929067288,0.408957313086472,0.943559731722241,1,42,0.0055255
Proposed IT2-W-FBRI,Proposed,alpha,0.7,5,51,0.782896117363636,0.778419709148849,0.0013227563258234,1,42,0.0070221
Proposed IT2-W-FBRI,Proposed,alpha,0.7,10,51,0.807471915829815,0.8003291810081,5.76652552828259e-05,1,42,0.009073
Proposed IT2-W-FBRI,Proposed,alpha,0.7,15,51,0.815568744987622,0.806968980138555,3.11273507971632e-05,1,43,0.006962
Proposed IT2-W-FBRI,Proposed,alpha,0.7,20,51,0.816175554809962,0.807477327884983,3.04027008391004e-05,1,44,0.0074746
Proposed IT2-W-FBRI,Proposed,alpha,0.7,40,51,0.816238470675141,0.807533385645083,3.00008460978323e-05,1,44,0.0088794
Proposed IT2-W-FBRI,Proposed,alpha,0.8,0,51,0.839319271182193,0.393106773639646,0.973683090428709,1,43,0.0054376
Proposed IT2-W-FBRI,Proposed,alpha,0.8,5,51,0.827092011371802,0.689190331869719,0.334583757793943,1,42,0.0069117
Proposed IT2-W-FBRI,Proposed,alpha,0.8,10,51,0.816671122259995,0.807524634875365,0.0220698743762551,1,42,0.0088397
Proposed IT2-W-FBRI,Proposed,alpha,0.8,15,51,0.816233962190951,0.807627100071014,0.00149244406713697,1,43,0.0089021
Proposed IT2-W-FBRI,Proposed,alpha,0.8,20,51,0.816236425628182,0.807547800449295,0.000272730687041029,1,43,0.0078447
Proposed IT2-W-FBRI,Proposed,alpha,0.8,40,51,0.816239830284675,0.807535950958188,5.00198706440775e-05,1,43,0.0072004
Proposed IT2-W-FBRI,Proposed,alpha,0.85,0,51,0.839377641521074,0.38841954791057,0.98258253365049,1,43,0.0058517
Proposed IT2-W-FBRI,Proposed,alpha,0.85,5,51,0.834408260487215,0.573648757866899,0.604053136645637,1,42,0.0071645
Proposed IT2-W-FBRI,Proposed,alpha,0.85,10,51,0.824346271123407,0.735184526800586,0.221140616728227,1,42,0.0071672
Proposed IT2-W-FBRI,Proposed,alpha,0.85,15,51,0.818660075857062,0.796155330920915,0.0613635847808991,1,42,0.0068625
Proposed IT2-W-FBRI,Proposed,alpha,0.85,20,51,0.817016534784671,0.807805405602769,0.0193908043238129,1,42,0.011082
Proposed IT2-W-FBRI,Proposed,alpha,0.85,40,51,0.816354293482804,0.807824785681297,0.00284578667164219,1,43,0.0094608
Proposed IT2-W-FBRI,Proposed,alpha,0.9,0,51,0.839415667516797,0.385243453297561,0.988625360297768,1,43,0.0057006
Proposed IT2-W-FBRI,Proposed,alpha,0.9,5,51,0.838084943523084,0.462577124745808,0.837588494681901,1,42,0.0067506
Proposed IT2-W-FBRI,Proposed,alpha,0.9,10,51,0.834562498482982,0.57160898976296,0.608811487872139,1,42,0.006679
Proposed IT2-W-FBRI,Proposed,alpha,0.9,15,51,0.830828940893088,0.645487011693348,0.441426922185712,1,42,0.0069259
Proposed IT2-W-FBRI,Proposed,alpha,0.9,20,51,0.827963195076097,0.689834540556083,0.335716956707544,1,42,0.0069697
Proposed IT2-W-FBRI,Proposed,alpha,0.9,40,51,0.823524746355036,0.745715336837851,0.194693404424444,1,43,0.0069328
Proposed IT2-W-FBRI,Proposed,alpha,1,0,51,0.839455893289459,0.381757314119147,0.995244075937144,1,43,0.005553
Proposed IT2-W-FBRI,Proposed,alpha,1,5,51,0.839455893289459,0.381757314119147,0.995244075937144,1,43,0.0069408
Proposed IT2-W-FBRI,Proposed,alpha,1,10,51,0.839455893289459,0.381757314119147,0.995244075937144,1,43,0.0069791
Proposed IT2-W-FBRI,Proposed,alpha,1,15,51,0.839455893289459,0.381757314119147,0.995244075937144,1,43,0.0072282
Proposed IT2-W-FBRI,Proposed,alpha,1,20,51,0.839455893289459,0.381757314119147,0.995244075937144,1,43,0.0088087
Proposed IT2-W-FBRI,Proposed,alpha,1,40,51,0.839455893289459,0.381757314119147,0.995244075937144,1,43,0.0073332
Isobe-APP,Convergence SOTA,none,NaN,NaN,51,0.839491149310054,0.379285083108457,0.999952769308014,1,42,0.0037385
RQE,Robust SOTA,rqe_tau,0.5,NaN,51,0.793861499838891,0.624989166285799,0.387079009704162,1,23,0.2266417
RQE,Robust SOTA,rqe_tau,1,NaN,51,0.793887075777956,0.624914671422872,0.387301729845702,1,23,0.2314115
RQE,Robust SOTA,rqe_tau,2,NaN,51,0.793938659277178,0.624764032243939,0.387751753161038,1,23,0.2631694
RQE,Robust SOTA,rqe_tau,5,NaN,51,0.794096481610238,0.62429986531821,0.389135510165119,1,23,0.2457211
RQE,Robust SOTA,rqe_tau,10,NaN,51,0.794366860289495,0.623492927534332,0.39153077557716,1,23,0.2408821
RQE,Robust SOTA,rqe_tau,20,NaN,51,0.794911299668469,0.621823640539323,0.396447004690457,1,24,0.2459367
RQE,Robust SOTA,rqe_tau,50,NaN,51,0.796125022048329,0.617824059962004,0.408046575209918,1,24,0.2787958
MF-RQE,Robust SOTA,mfrqe_tau,0.5,NaN,51,0.782439910498969,0.649531412775456,0.305679700496965,1,22,0.2288081
MF-RQE,Robust SOTA,mfrqe_tau,1,NaN,51,0.781674127089606,0.650505844891934,0.30159767495099,1,22,0.2122348
MF-RQE,Robust SOTA,mfrqe_tau,2,NaN,51,0.780169110378035,0.65242327245014,0.293680068763852,1,22,0.2385358
MF-RQE,Robust SOTA,mfrqe_tau,5,NaN,51,0.77624888371307,0.657136225994173,0.273686363205582,1,21,0.1994523
MF-RQE,Robust SOTA,mfrqe_tau,10,NaN,51,0.772458358171672,0.661275689115615,0.255170663561366,1,20,0.1879688
MF-RQE,Robust SOTA,mfrqe_tau,20,NaN,51,0.770413044224026,0.663345940367295,0.245498098235752,1,19,0.1986441
MF-RQE,Robust SOTA,mfrqe_tau,50,NaN,51,0.770068225626231,0.663686185845544,0.243887842033785,1,19,0.2021158
CVaR-game,Robust SOTA,cvar_alpha,0.05,NaN,51,0.740790144548657,0.731797452801534,1.14996634136185e-05,1,28,0.0849121
CVaR-game,Robust SOTA,cvar_alpha,0.1,NaN,51,0.740790144548657,0.731797452801534,1.14996634136185e-05,1,28,0.0866281
CVaR-game,Robust SOTA,cvar_alpha,0.2,NaN,51,0.740790144548657,0.731797452801534,1.14996634136185e-05,1,28,0.0915893
CVaR-game,Robust SOTA,cvar_alpha,0.3,NaN,51,0.740790144548657,0.731797452801534,1.14996634136185e-05,1,28,0.1076302
CVaR-game,Robust SOTA,cvar_alpha,0.5,NaN,51,0.839488884432371,0.379274482900995,0.999965501009759,1,28,0.1125476
CVaR-game,Robust SOTA,cvar_alpha,0.7,NaN,51,0.839488884432371,0.379274482900995,0.999965501009759,1,28,0.0905695
CVaR-game,Robust SOTA,cvar_alpha,0.9,NaN,51,0.839488884432371,0.379274482900995,0.999965501009759,1,28,0.0886372
DRNE-VI,Robust SOTA,drne_alpha,0.1,NaN,51,0.832105254527639,0.53239969430123,0.68314808412777,0,300,0.0061069
DRNE-VI,Robust SOTA,drne_alpha,0.3,NaN,51,0.829502944529412,0.561856818228054,0.614740028810854,0,300,0.0060093
DRNE-VI,Robust SOTA,drne_alpha,0.5,NaN,51,0.823966170656907,0.596074101752183,0.527848662315903,0,300,0.0059111
DRNE-VI,Robust SOTA,drne_alpha,0.7,NaN,51,0.807144039699254,0.648168396639025,0.372300867869437,0,300,0.0061212
DRNE-VI,Robust SOTA,drne_alpha,0.9,NaN,51,0.788816247967904,0.696488760237999,0.218513674676503,0,300,0.0070643
DRNE-VI,Robust SOTA,drne_alpha,0.95,NaN,51,0.787989611442785,0.69855951930645,0.211739533641091,0,300,0.0033915
Proposed IT2-W-FBRI,Proposed,alpha,0,0,52,0.741035860967841,0.732106777176352,8.94773886539571e-05,1,41,0.0055515
Proposed IT2-W-FBRI,Proposed,alpha,0,5,52,0.740787015211101,0.731781333792395,1.67057330693891e-05,1,46,0.0075491
Proposed IT2-W-FBRI,Proposed,alpha,0,10,52,0.740787562504365,0.731781757928166,1.39726710248753e-05,1,46,0.0074538
Proposed IT2-W-FBRI,Proposed,alpha,0,15,52,0.742416710036814,0.733736286421688,2.66574165659229e-05,1,44,0.0075011
Proposed IT2-W-FBRI,Proposed,alpha,0,20,52,0.780810996127288,0.776339349039286,2.57581807319754e-05,1,44,0.0080806
Proposed IT2-W-FBRI,Proposed,alpha,0,40,52,0.815842739201435,0.806793549588347,1.21093045661181e-05,1,46,0.0074348
Proposed IT2-W-FBRI,Proposed,alpha,0.1,0,52,0.742497856489506,0.733873299277487,0.00151741003616324,1,41,0.0056173
Proposed IT2-W-FBRI,Proposed,alpha,0.1,5,52,0.740787587320819,0.731781978064509,1.86251639243911e-05,1,46,0.0109872
Proposed IT2-W-FBRI,Proposed,alpha,0.1,10,52,0.740788306901948,0.731782714655174,1.58603392695029e-05,1,46,0.0076155
Proposed IT2-W-FBRI,Proposed,alpha,0.1,15,52,0.746517043496185,0.738546832017265,3.04377662956659e-05,1,44,0.007313
Proposed IT2-W-FBRI,Proposed,alpha,0.1,20,52,0.788981047040227,0.784553801714876,2.94990395595515e-05,1,44,0.0103098
Proposed IT2-W-FBRI,Proposed,alpha,0.1,40,52,0.815844893984821,0.806795531599778,1.39204279872643e-05,1,46,0.008009
Proposed IT2-W-FBRI,Proposed,alpha,0.2,0,52,0.75919227441091,0.73533533743191,0.0601391418327183,1,52,0.0066589
Proposed IT2-W-FBRI,Proposed,alpha,0.2,5,52,0.740788099134644,0.731782586046696,2.06918321741203e-05,1,45,0.0080026
Proposed IT2-W-FBRI,Proposed,alpha,0.2,10,52,0.740794595189001,0.731790904880089,1.79469744337024e-05,1,45,0.0107771
Proposed IT2-W-FBRI,Proposed,alpha,0.2,15,52,0.755002773850708,0.748972540654529,3.46501302294992e-05,1,44,0.0073694
Proposed IT2-W-FBRI,Proposed,alpha,0.2,20,52,0.79732980772733,0.791769225083365,3.36882066312331e-05,1,44,0.0068892
Proposed IT2-W-FBRI,Proposed,alpha,0.2,40,52,0.815846615615031,0.806797154843543,1.59603159301545e-05,1,46,0.0129957
Proposed IT2-W-FBRI,Proposed,alpha,0.3,0,52,0.829865827096957,0.578264400491616,0.576249884224368,1,48,0.0060512
Proposed IT2-W-FBRI,Proposed,alpha,0.3,5,52,0.740788619311124,0.73178322337406,2.28980050458369e-05,1,44,0.0079622
Proposed IT2-W-FBRI,Proposed,alpha,0.3,10,52,0.740886501789208,0.731910763871008,2.02287314041841e-05,1,45,0.0103121
Proposed IT2-W-FBRI,Proposed,alpha,0.3,15,52,0.767451262811916,0.762828244852136,3.93220860815745e-05,1,43,0.0097461
Proposed IT2-W-FBRI,Proposed,alpha,0.3,20,52,0.805215046818265,0.798170268589027,3.83584718530349e-05,1,43,0.0069326
Proposed IT2-W-FBRI,Proposed,alpha,0.3,40,52,0.815848012598855,0.806798514056034,1.82443200002382e-05,1,46,0.0075127
Proposed IT2-W-FBRI,Proposed,alpha,0.4,0,52,0.83680927233691,0.517387607934862,0.719867341379459,1,42,0.0055864
Proposed IT2-W-FBRI,Proposed,alpha,0.4,5,52,0.740790445825731,0.731785573551884,2.5232556054154e-05,1,44,0.0079757
Proposed IT2-W-FBRI,Proposed,alpha,0.4,10,52,0.742192857318868,0.733449497383118,3.24460435404546e-05,1,44,0.006957
Proposed IT2-W-FBRI,Proposed,alpha,0.4,15,52,0.782575597780974,0.778046380528463,4.4451276228011e-05,1,43,0.0068609
Proposed IT2-W-FBRI,Proposed,alpha,0.4,20,52,0.811358961059537,0.803354499236808,4.35126316325076e-05,1,43,0.0073766
Proposed IT2-W-FBRI,Proposed,alpha,0.4,40,52,0.815849168255761,0.806799682222734,2.07877627033498e-05,1,45,0.0073352
Proposed IT2-W-FBRI,Proposed,alpha,0.5,0,52,0.838912451623835,0.471516004305353,0.817368393291919,1,42,0.0054442
Proposed IT2-W-FBRI,Proposed,alpha,0.5,5,52,0.740858074376975,0.731873757614122,2.76951690885417e-05,1,43,0.0070311
Proposed IT2-W-FBRI,Proposed,alpha,0.5,10,52,0.752559767575933,0.746085231461184,5.18331016567275e-05,1,42,0.0068215
Proposed IT2-W-FBRI,Proposed,alpha,0.5,15,52,0.798478186467559,0.792793734165616,5.00577549778938e-05,1,42,0.0071268
Proposed IT2-W-FBRI,Proposed,alpha,0.5,20,52,0.814552297770228,0.80580348599285,3.44189313377342e-05,1,44,0.0066794
Proposed IT2-W-FBRI,Proposed,alpha,0.5,40,52,0.815850146097857,0.806800714280928,2.35920898832863e-05,1,45,0.0083318
Proposed IT2-W-FBRI,Proposed,alpha,0.6,0,52,0.8399229329652,0.434697513844701,0.891987787285175,1,42,0.0064689
Proposed IT2-W-FBRI,Proposed,alpha,0.6,5,52,0.743942017572029,0.735569963358437,4.32569993816226e-05,1,42,0.0064729
Proposed IT2-W-FBRI,Proposed,alpha,0.6,10,52,0.779123965195936,0.774626379273804,4.03915672530747e-05,1,43,0.0063377
Proposed IT2-W-FBRI,Proposed,alpha,0.6,15,52,0.810835480129481,0.802883305670478,5.61227197909684e-05,1,42,0.0101428
Proposed IT2-W-FBRI,Proposed,alpha,0.6,20,52,0.815555677993483,0.806546570999406,2.71139459634245e-05,1,44,0.0074806
Proposed IT2-W-FBRI,Proposed,alpha,0.6,40,52,0.815850994559361,0.806801652645872,2.66659271406351e-05,1,44,0.0076084
Proposed IT2-W-FBRI,Proposed,alpha,0.7,0,52,0.840451548970093,0.409065737292961,0.943559731762827,1,42,0.0056935
Proposed IT2-W-FBRI,Proposed,alpha,0.7,5,52,0.782851135567834,0.778378805831593,0.00132275653627642,1,42,0.007197
Proposed IT2-W-FBRI,Proposed,alpha,0.7,10,52,0.807200339845902,0.799841076509265,5.76653921569447e-05,1,42,0.0070961
Proposed IT2-W-FBRI,Proposed,alpha,0.7,15,52,0.815191470816528,0.806270625990883,3.11274444746224e-05,1,43,0.0116017
Proposed IT2-W-FBRI,Proposed,alpha,0.7,20,52,0.815789727100076,0.806748990246986,3.0402766418189e-05,1,44,0.0075963
Proposed IT2-W-FBRI,Proposed,alpha,0.7,40,52,0.81585175035365,0.806802528451218,3.00009089671164e-05,1,44,0.0107242
Proposed IT2-W-FBRI,Proposed,alpha,0.8,0,52,0.840709634668949,0.393644566993561,0.973683089656002,1,42,0.0054858
Proposed IT2-W-FBRI,Proposed,alpha,0.8,5,52,0.827458771676663,0.688530490255061,0.334583758303981,1,42,0.0068697
Proposed IT2-W-FBRI,Proposed,alpha,0.8,10,52,0.81634500647588,0.807323116747256,0.0220698747150045,1,42,0.0069672
Proposed IT2-W-FBRI,Proposed,alpha,0.8,15,52,0.815851778114135,0.806793510050849,0.00149244416166995,1,43,0.0071896
Proposed IT2-W-FBRI,Proposed,alpha,0.8,20,52,0.815850477824491,0.806817814195502,0.000272730767110288,1,43,0.0072306
Proposed IT2-W-FBRI,Proposed,alpha,0.8,40,52,0.815853152880972,0.806805089036099,5.00199455632833e-05,1,43,0.0069232
Proposed IT2-W-FBRI,Proposed,alpha,0.85,0,52,0.840779288842109,0.388988173213676,0.982582533660389,1,43,0.0055499
Proposed IT2-W-FBRI,Proposed,alpha,0.85,5,52,0.835259956190247,0.572446254321216,0.604053136878797,1,42,0.0071031
Proposed IT2-W-FBRI,Proposed,alpha,0.85,10,52,0.824471843929616,0.73503674715726,0.22114061707374,1,42,0.0069272
Proposed IT2-W-FBRI,Proposed,alpha,0.85,15,52,0.818422857261624,0.795147902439424,0.0613635851291755,1,42,0.0084757
Proposed IT2-W-FBRI,Proposed,alpha,0.85,20,52,0.816677641921926,0.807446462959716,0.0193908045528541,1,42,0.0071917
Proposed IT2-W-FBRI,Proposed,alpha,0.85,40,52,0.81597454236625,0.806965991741573,0.0028457867495599,1,43,0.007696
Proposed IT2-W-FBRI,Proposed,alpha,0.9,0,52,0.840824934252079,0.385817352399684,0.988625360310756,1,43,0.0061744
Proposed IT2-W-FBRI,Proposed,alpha,0.9,5,52,0.839293358276949,0.46169952633966,0.837588494779166,1,42,0.0070128
Proposed IT2-W-FBRI,Proposed,alpha,0.9,10,52,0.835421904811939,0.570344449268632,0.608811488037922,1,42,0.0069984
Proposed IT2-W-FBRI,Proposed,alpha,0.9,15,52,0.831394869210217,0.645300430736566,0.441426922368451,1,42,0.0097984
Proposed IT2-W-FBRI,Proposed,alpha,0.9,20,52,0.828325617920117,0.689075211202776,0.335716956882871,1,42,0.0072008
Proposed IT2-W-FBRI,Proposed,alpha,0.9,40,52,0.823592243947132,0.745040080553445,0.194693404243299,1,42,0.0070811
Proposed IT2-W-FBRI,Proposed,alpha,1,0,52,0.840873467030268,0.382336029988164,0.995244075957153,1,43,0.0098629
Proposed IT2-W-FBRI,Proposed,alpha,1,5,52,0.840873467030268,0.382336029988164,0.995244075957153,1,43,0.0071459
Proposed IT2-W-FBRI,Proposed,alpha,1,10,52,0.840873467030268,0.382336029988164,0.995244075957153,1,43,0.0072341
Proposed IT2-W-FBRI,Proposed,alpha,1,15,52,0.840873467030268,0.382336029988164,0.995244075957153,1,43,0.0121685
Proposed IT2-W-FBRI,Proposed,alpha,1,20,52,0.840873467030268,0.382336029988164,0.995244075957153,1,43,0.0110394
Proposed IT2-W-FBRI,Proposed,alpha,1,40,52,0.840873467030268,0.382336029988164,0.995244075957153,1,43,0.0072501
Isobe-APP,Convergence SOTA,none,NaN,NaN,52,0.840914621954344,0.379866668929869,0.999952566826486,1,42,0.0038996
RQE,Robust SOTA,rqe_tau,0.5,NaN,52,0.794460610080154,0.624724123177759,0.387079009704162,1,23,0.2277668
RQE,Robust SOTA,rqe_tau,1,NaN,52,0.79448647328333,0.624648874311582,0.387301729845702,1,23,0.2215947
RQE,Robust SOTA,rqe_tau,2,NaN,52,0.794538637385734,0.624496708633817,0.387751753161038,1,23,0.2261919
RQE,Robust SOTA,rqe_tau,5,NaN,52,0.794698246358482,0.624027823123253,0.389135510165119,1,23,0.254289
RQE,Robust SOTA,rqe_tau,10,NaN,52,0.794971722559707,0.623219840696031,0.39153077557716,1,23,0.2425463
RQE,Robust SOTA,rqe_tau,20,NaN,52,0.795522537030252,0.621567379283869,0.396447004690457,1,24,0.2560823
RQE,Robust SOTA,rqe_tau,50,NaN,52,0.796751420935242,0.61757739203613,0.408046575209918,1,24,0.2657898
MF-RQE,Robust SOTA,mfrqe_tau,0.5,NaN,52,0.782937450565501,0.6495092559983,0.305679700496965,1,22,0.2388862
MF-RQE,Robust SOTA,mfrqe_tau,1,NaN,52,0.782167080322748,0.650539068973048,0.30159767495099,1,22,0.2125924
MF-RQE,Robust SOTA,mfrqe_tau,2,NaN,52,0.78065322991757,0.652516182641828,0.293680068763852,1,22,0.2332489
MF-RQE,Robust SOTA,mfrqe_tau,5,NaN,52,0.776711085283442,0.657373017241264,0.273686363205582,1,21,0.2030902
MF-RQE,Robust SOTA,mfrqe_tau,10,NaN,52,0.772900792656507,0.661681738096818,0.255170663561366,1,20,0.2035562
MF-RQE,Robust SOTA,mfrqe_tau,20,NaN,52,0.770845373956795,0.663865872349508,0.245498098235752,1,19,0.1932351
MF-RQE,Robust SOTA,mfrqe_tau,50,NaN,52,0.770498887833026,0.664225107805211,0.243887842033785,1,19,0.1770364
CVaR-game,Robust SOTA,cvar_alpha,0.05,NaN,52,0.740787308677821,0.731780273104251,1.14996634136185e-05,1,28,0.0860577
CVaR-game,Robust SOTA,cvar_alpha,0.1,NaN,52,0.740787308677821,0.731780273104251,1.14996634136185e-05,1,28,0.0815024
CVaR-game,Robust SOTA,cvar_alpha,0.2,NaN,52,0.740787308677821,0.731780273104251,1.14996634136185e-05,1,28,0.0842742
CVaR-game,Robust SOTA,cvar_alpha,0.3,NaN,52,0.740787308677821,0.731780273104251,1.14996634136185e-05,1,28,0.095166
CVaR-game,Robust SOTA,cvar_alpha,0.5,NaN,52,0.840912370606026,0.379855962722192,0.999965501009759,1,28,0.0932021
CVaR-game,Robust SOTA,cvar_alpha,0.7,NaN,52,0.840912370606026,0.379855962722192,0.999965501009759,1,28,0.095149
CVaR-game,Robust SOTA,cvar_alpha,0.9,NaN,52,0.840912370606026,0.379855962722192,0.999965501009759,1,28,0.0994026
DRNE-VI,Robust SOTA,drne_alpha,0.1,NaN,52,0.833088985519163,0.53035125429195,0.68314808412777,0,300,0.0079591
DRNE-VI,Robust SOTA,drne_alpha,0.3,NaN,52,0.830383261110897,0.560368320020577,0.614740028810854,0,300,0.0062042
DRNE-VI,Robust SOTA,drne_alpha,0.5,NaN,52,0.824716109048205,0.594842581785043,0.527848662315903,0,300,0.0061984
DRNE-VI,Robust SOTA,drne_alpha,0.7,NaN,52,0.807675275952421,0.647898852315892,0.372300867869437,0,300,0.006356
DRNE-VI,Robust SOTA,drne_alpha,0.9,NaN,52,0.789137197330035,0.696543197837889,0.218513674676503,0,300,0.0062586
DRNE-VI,Robust SOTA,drne_alpha,0.95,NaN,52,0.788301387350165,0.698646766155185,0.211739533641091,0,300,0.0035997
Proposed IT2-W-FBRI,Proposed,alpha,0,0,53,0.740591026156173,0.731380031843432,8.94771780718424e-05,1,41,0.0056401
Proposed IT2-W-FBRI,Proposed,alpha,0,5,53,0.740339859566449,0.7310570540683,1.67056895230285e-05,1,46,0.0074237
Proposed IT2-W-FBRI,Proposed,alpha,0,10,53,0.74034040708155,0.73105743325427,1.397263068371e-05,1,46,0.0078222
Proposed IT2-W-FBRI,Proposed,alpha,0,15,53,0.741984954748688,0.73313945779974,2.66573364195202e-05,1,44,0.0124534
Proposed IT2-W-FBRI,Proposed,alpha,0,20,53,0.780683256871274,0.776268292025257,2.57581015214256e-05,1,44,0.0074946
Proposed IT2-W-FBRI,Proposed,alpha,0,40,53,0.815890718696833,0.807075623724684,1.21092664392217e-05,1,46,0.0094158
Proposed IT2-W-FBRI,Proposed,alpha,0.1,0,53,0.742066180927839,0.733278146100619,0.00151740978358935,1,41,0.0062034
Proposed IT2-W-FBRI,Proposed,alpha,0.1,5,53,0.740340432823038,0.731057688692378,1.86251210552878e-05,1,46,0.010841
Proposed IT2-W-FBRI,Proposed,alpha,0.1,10,53,0.740341156521627,0.731058386829534,1.58602991121218e-05,1,46,0.0114349
Proposed IT2-W-FBRI,Proposed,alpha,0.1,15,53,0.746123090273148,0.73825499828412,3.04376863264784e-05,1,44,0.0107417
Proposed IT2-W-FBRI,Proposed,alpha,0.1,20,53,0.788903205145976,0.784152262828851,2.94989604835961e-05,1,44,0.0107297
Proposed IT2-W-FBRI,Proposed,alpha,0.1,40,53,0.815892880371841,0.807077216439267,1.39203899466191e-05,1,46,0.0079003
Proposed IT2-W-FBRI,Proposed,alpha,0.2,0,53,0.758883388525716,0.735217148651058,0.0601391406236187,1,52,0.0068544
Proposed IT2-W-FBRI,Proposed,alpha,0.2,5,53,0.740340946157146,0.731058292434205,2.06917731955175e-05,1,45,0.010574
Proposed IT2-W-FBRI,Proposed,alpha,0.2,10,53,0.740347502338898,0.731066510111927,1.79469183510448e-05,1,45,0.0075113
Proposed IT2-W-FBRI,Proposed,alpha,0.2,15,53,0.754683060460904,0.748383993941534,3.46586489439515e-05,1,43,0.0071592
Proposed IT2-W-FBRI,Proposed,alpha,0.2,20,53,0.797297415520959,0.791711572331741,3.36881281570805e-05,1,44,0.006908
Proposed IT2-W-FBRI,Proposed,alpha,0.2,40,53,0.815894607247735,0.807078537090171,1.59602781897344e-05,1,46,0.0073776
Proposed IT2-W-FBRI,Proposed,alpha,0.3,0,53,0.829836198332715,0.580109947617667,0.576249883839898,1,48,0.0064406
Proposed IT2-W-FBRI,Proposed,alpha,0.3,5,53,0.740341468278837,0.731058927748324,2.28979243374734e-05,1,44,0.0070205
Proposed IT2-W-FBRI,Proposed,alpha,0.3,10,53,0.740440278811419,0.731185316954966,2.02286763288859e-05,1,45,0.0070452
Proposed IT2-W-FBRI,Proposed,alpha,0.3,15,53,0.767230573450346,0.762404423008776,3.93219756492261e-05,1,43,0.00957
Proposed IT2-W-FBRI,Proposed,alpha,0.3,20,53,0.805220360311269,0.798669598784161,3.83583624428241e-05,1,43,0.0071869
Proposed IT2-W-FBRI,Proposed,alpha,0.3,40,53,0.815896008211842,0.807079659719922,1.82442828123811e-05,1,46,0.0091595
Proposed IT2-W-FBRI,Proposed,alpha,0.4,0,53,0.836789419293198,0.519851100190129,0.719867341167069,1,42,0.005455
Proposed IT2-W-FBRI,Proposed,alpha,0.4,5,53,0.740343309253358,0.731061261997063,2.52324782067568e-05,1,44,0.0070262
Proposed IT2-W-FBRI,Proposed,alpha,0.4,10,53,0.741758972331909,0.732854184583251,3.24459669238389e-05,1,44,0.008652
Proposed IT2-W-FBRI,Proposed,alpha,0.4,15,53,0.782459075512136,0.778025372933741,4.44511683447839e-05,1,43,0.0070246
Proposed IT2-W-FBRI,Proposed,alpha,0.4,20,53,0.811390086889635,0.803753755753177,4.35125246395702e-05,1,43,0.0068499
Proposed IT2-W-FBRI,Proposed,alpha,0.4,40,53,0.815897166871947,0.807080641418445,2.07877111979489e-05,1,45,0.0072477
Proposed IT2-W-FBRI,Proposed,alpha,0.5,0,53,0.838896483809144,0.474151889515062,0.817368393163492,1,42,0.0058412
Proposed IT2-W-FBRI,Proposed,alpha,0.5,5,53,0.740411576794127,0.731148669409664,2.76950637062286e-05,1,43,0.0069936
Proposed IT2-W-FBRI,Proposed,alpha,0.5,10,53,0.752219223524723,0.745453849134617,5.18329520737826e-05,1,42,0.0069741
Proposed IT2-W-FBRI,Proposed,alpha,0.5,15,53,0.798451595205506,0.792685260719632,5.00576069744887e-05,1,42,0.0069293
Proposed IT2-W-FBRI,Proposed,alpha,0.5,20,53,0.814595594735807,0.806208680850891,3.44188587771134e-05,1,44,0.0072305
Proposed IT2-W-FBRI,Proposed,alpha,0.5,40,53,0.815898146970777,0.80708152501758,2.35920399356813e-05,1,45,0.0109078
Proposed IT2-W-FBRI,Proposed,alpha,0.6,0,53,0.839910151536494,0.437344086693592,0.891987787183484,1,42,0.0072937
Proposed IT2-W-FBRI,Proposed,alpha,0.6,5,53,0.74352443513367,0.73506226417879,4.32568562172696e-05,1,42,0.0090677
