N,Seed,Method,Class,Converged,Rounds,q_hat,FinalResidual,NativeCriterion,CommonAlphaExploitability,AvgPayoff,WorstCaseQ5,RuntimeSec,Certificate
50,48,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.924824783549849,0.0062095,none
50,49,Proposed IT2-W-FBRI,Proposed,1,22,0.683260071799473,8.75577873342796e-05,max strategy-step L1,0.0571252567727901,0.892559507250887,0.869626998139653,0.0039184,base Gamma_alpha certificate; focused point empirical
50,49,Isobe-APP,Convergence SOTA,1,69,0.849450082217576,6.90188052898058e-05,outer-anchor L1,3.27610761530206e-06,0.965622512237273,0.925148708261459,0.0057619,none
50,49,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.814586505877144,0.3148145,none
50,49,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.859541959105313,0.3607803,none
50,49,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.925139140151508,0.0966611,none
50,49,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.926015758925203,0.0062203,none
50,50,Proposed IT2-W-FBRI,Proposed,1,22,0.682780298171463,8.67971045639907e-05,max strategy-step L1,0.0571252744565263,0.892559501511295,0.856699080146057,0.0039671,base Gamma_alpha certificate; focused point empirical
50,50,Isobe-APP,Convergence SOTA,1,69,0.849544563065153,6.95842648892237e-05,outer-anchor L1,3.30295098172062e-06,0.965622512865653,0.920170352820445,0.0089256,none
50,50,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.807584547103906,0.3084559,none
50,50,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.845590945848815,0.3092845,none
50,50,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.920162855262307,0.097238,none
50,50,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.917735238957721,0.0061197,none
50,51,Proposed IT2-W-FBRI,Proposed,1,22,0.682982247587538,8.72757241172362e-05,max strategy-step L1,0.0571252585231092,0.89255923660939,0.869710059397756,0.0041611,base Gamma_alpha certificate; focused point empirical
50,51,Isobe-APP,Convergence SOTA,1,69,0.849460674174087,6.91157429689098e-05,outer-anchor L1,3.28070940480707e-06,0.965622513872114,0.90692050444035,0.005927,none
50,51,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.817990318771836,0.3709999,none
50,51,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.859473129889905,0.3695427,none
50,51,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.906909798903914,0.1020387,none
50,51,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.908764868366025,0.006418,none
50,52,Proposed IT2-W-FBRI,Proposed,1,22,0.683223939881862,8.73084253532209e-05,max strategy-step L1,0.057124999275432,0.892559517157126,0.866648604988516,0.004067,base Gamma_alpha certificate; focused point empirical
50,52,Isobe-APP,Convergence SOTA,1,69,0.849492735547917,6.90174130491958e-05,outer-anchor L1,3.27604158789629e-06,0.965622502393959,0.923020320435161,0.0063736,none
50,52,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.818128619077353,0.3355379,none
50,52,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.85556741729969,0.328633,none
50,52,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.923011468173236,0.0854117,none
50,52,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.919806512949007,0.0061502,none
50,53,Proposed IT2-W-FBRI,Proposed,1,22,0.683114052575068,8.72174129687552e-05,max strategy-step L1,0.0571249218496449,0.892559434632601,0.865613417739772,0.0037848,base Gamma_alpha certificate; focused point empirical
50,53,Isobe-APP,Convergence SOTA,1,69,0.849535937835166,6.93395953531545e-05,outer-anchor L1,3.2913361480702e-06,0.965622502433874,0.90945231937303,0.0057786,none
50,53,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.816978452862669,0.3255828,none
50,53,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.855408361237426,0.3666087,none
50,53,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.909442458495031,0.0932708,none
50,53,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.912858572292937,0.0061246,none
50,54,Proposed IT2-W-FBRI,Proposed,1,22,0.683128358493828,8.73017465883568e-05,max strategy-step L1,0.0571249541330334,0.892559333494807,0.861615809410385,0.0041202,base Gamma_alpha certificate; focused point empirical
50,54,Isobe-APP,Convergence SOTA,1,69,0.84957399335697,6.95336913353334e-05,outer-anchor L1,3.30055017960795e-06,0.965622510444138,0.923689315217899,0.0061516,none
50,54,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.807824424449682,0.3151139,none
50,54,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.850217823057844,0.3368464,none
50,54,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.923676482923758,0.093529,none
50,54,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.927842926992248,0.0060017,none
50,55,Proposed IT2-W-FBRI,Proposed,1,22,0.683290068126796,8.7405083630655e-05,max strategy-step L1,0.057125174137805,0.892559455673293,0.870170230562851,0.0040523,base Gamma_alpha certificate; focused point empirical
50,55,Isobe-APP,Convergence SOTA,1,69,0.849535361387337,6.93740276081791e-05,outer-anchor L1,3.29297063195177e-06,0.965622514006012,0.931270519715534,0.0089137,none
50,55,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.817886442276421,0.3212372,none
50,55,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.858731149741684,0.379093,none
50,55,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.93126129262348,0.1148876,none
50,55,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.933240886044457,0.0099001,none
50,56,Proposed IT2-W-FBRI,Proposed,1,22,0.683180135888633,8.76420830710559e-05,max strategy-step L1,0.0571253854674744,0.892559427672858,0.873198433546261,0.0039768,base Gamma_alpha certificate; focused point empirical
50,56,Isobe-APP,Convergence SOTA,1,69,0.849391090061729,6.87754509723477e-05,outer-anchor L1,3.26455517785096e-06,0.965622510674019,0.916180274464812,0.0060077,none
50,56,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.817682459053854,0.3161358,none
50,56,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.861992032546726,0.3425476,none
50,56,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.916170346868994,0.0991951,none
50,56,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.920196203199184,0.0062188,none
50,57,Proposed IT2-W-FBRI,Proposed,1,22,0.683023363059753,8.72343092957577e-05,max strategy-step L1,0.0571250616601163,0.892559412487478,0.864461325407587,0.0040949,base Gamma_alpha certificate; focused point empirical
50,57,Isobe-APP,Convergence SOTA,1,69,0.849546691986377,6.94461440398713e-05,outer-anchor L1,3.2963942211417e-06,0.965622499963654,0.927290677002676,0.0062802,none
50,57,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.813204789681068,0.3390336,none
50,57,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.855509731296906,0.3392998,none
50,57,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.927278191187022,0.103879,none
50,57,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.927444403779227,0.006239,none
50,58,Proposed IT2-W-FBRI,Proposed,1,22,0.683022849728173,8.73227367193426e-05,max strategy-step L1,0.057125194055233,0.892559368186555,0.868828604229977,0.0040678,base Gamma_alpha certificate; focused point empirical
50,58,Isobe-APP,Convergence SOTA,1,69,0.849453216523929,6.90433706575481e-05,outer-anchor L1,3.27727381255194e-06,0.965622506675187,0.937812173726291,0.0062463,none
50,58,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.816474668311834,0.3410656,none
50,58,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.858134386810313,0.374016,none
50,58,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.937802069013881,0.0895955,none
50,58,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.936470756878221,0.0063485,none
50,59,Proposed IT2-W-FBRI,Proposed,1,22,0.683158280012873,8.70506377062558e-05,max strategy-step L1,0.0571248318483681,0.892559408233162,0.866293765271164,0.0039877,base Gamma_alpha certificate; focused point empirical
50,59,Isobe-APP,Convergence SOTA,1,69,0.849543454124706,6.93259500502469e-05,outer-anchor L1,3.29068837634505e-06,0.965622503179551,0.924481748687193,0.006015,none
50,59,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.809218552043466,0.3251082,none
50,59,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.852578823471409,0.3975945,none
50,59,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.924468998553604,0.0955603,none
50,59,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.928539369737659,0.0061,none
50,60,Proposed IT2-W-FBRI,Proposed,1,22,0.683199134066522,8.74679824620778e-05,max strategy-step L1,0.0571252027155804,0.892559453359398,0.873799032268502,0.0061163,base Gamma_alpha certificate; focused point empirical
50,60,Isobe-APP,Convergence SOTA,1,69,0.849427948175729,6.89160660812478e-05,outer-anchor L1,3.27123047172417e-06,0.965622502447552,0.937638435135378,0.0074167,none
50,60,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.824729828866761,0.3208437,none
50,60,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.864973875527861,0.3474198,none
50,60,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.93763017137835,0.1086433,none
50,60,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.938111026421031,0.0062661,none
50,61,Proposed IT2-W-FBRI,Proposed,1,22,0.682968655814246,8.71372214741664e-05,max strategy-step L1,0.0571251271258508,0.89255935105174,0.867962457566128,0.0067461,base Gamma_alpha certificate; focused point empirical
50,61,Isobe-APP,Convergence SOTA,1,69,0.849537229163166,6.9431410692303e-05,outer-anchor L1,3.29569474710745e-06,0.965622508373618,0.908148055136041,0.0065984,none
50,61,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.81427877838533,0.3436025,none
50,61,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.854866287227839,0.3334601,none
50,61,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.908137397399937,0.0867751,none
50,61,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.914639253048202,0.0099225,none
100,42,Proposed IT2-W-FBRI,Proposed,1,22,0.683221991572882,8.78440854267509e-05,max strategy-step L1,0.057125250114327,0.892559365221196,0.867171463029108,0.0062433,base Gamma_alpha certificate; focused point empirical
100,42,Isobe-APP,Convergence SOTA,1,69,0.84953464514797,6.94936670980993e-05,outer-anchor L1,3.29865018822151e-06,0.965622506541083,0.889091379865078,0.0149334,none
100,42,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.817029368454197,0.3258948,none
100,42,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.857316942076189,0.3176274,none
100,42,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.889076229335137,0.0871836,none
100,42,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.896733909660957,0.0086589,none
100,43,Proposed IT2-W-FBRI,Proposed,1,22,0.683204615993749,8.77035407090433e-05,max strategy-step L1,0.0571252229654773,0.892559422762061,0.857905078093158,0.0063996,base Gamma_alpha certificate; focused point empirical
100,43,Isobe-APP,Convergence SOTA,1,69,0.849551628262691,6.95688866724296e-05,outer-anchor L1,3.30222097988386e-06,0.965622509232499,0.934451250215707,0.011437,none
100,43,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.803550293196237,0.3145676,none
100,43,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.845909696724087,0.3915392,none
100,43,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.934449516404166,0.0838475,none
100,43,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.9327445574257,0.0063184,none
100,44,Proposed IT2-W-FBRI,Proposed,1,22,0.683142052655531,8.75167251929918e-05,max strategy-step L1,0.05712515441745,0.89255934607023,0.875552454883388,0.0060289,base Gamma_alpha certificate; focused point empirical
100,44,Isobe-APP,Convergence SOTA,1,69,0.849548942630347,6.95117905871093e-05,outer-anchor L1,3.29951051580846e-06,0.965622510677362,0.91850403710651,0.0164788,none
100,44,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.820906196265089,0.2996317,none
100,44,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.865958501483026,0.3427406,none
100,44,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.918493534381645,0.0897049,none
100,44,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.922071293945162,0.0060443,none
100,45,Proposed IT2-W-FBRI,Proposed,1,22,0.683065305433395,8.74935738562257e-05,max strategy-step L1,0.0571252858255905,0.892559320504508,0.867299922387535,0.0059247,base Gamma_alpha certificate; focused point empirical
100,45,Isobe-APP,Convergence SOTA,1,69,0.849569291417496,6.97019115186008e-05,outer-anchor L1,3.30853590857494e-06,0.965622509741021,0.930178298007361,0.010978,none
100,45,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.818450236809613,0.3028887,none
100,45,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.859799939820344,0.3205195,none
100,45,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.93016700917207,0.1001872,none
100,45,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.934749945425358,0.0066405,none
100,46,Proposed IT2-W-FBRI,Proposed,1,22,0.683188290304467,8.75672821033322e-05,max strategy-step L1,0.0571251095696872,0.892559367173331,0.875905880851083,0.0062775,base Gamma_alpha certificate; focused point empirical
100,46,Isobe-APP,Convergence SOTA,1,69,0.849590618394007,6.97013249398221e-05,outer-anchor L1,3.30850807594985e-06,0.96562250773913,0.931701303057716,0.012295,none
100,46,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.816685929439999,0.3377755,none
100,46,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.863973726849065,0.310489,none
100,46,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.931692737463969,0.0871355,none
100,46,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.931863724480757,0.0061294,none
100,47,Proposed IT2-W-FBRI,Proposed,1,22,0.683028421479489,8.74084588250636e-05,max strategy-step L1,0.0571252928294216,0.892559361184636,0.867787565455788,0.0061944,base Gamma_alpha certificate; focused point empirical
100,47,Isobe-APP,Convergence SOTA,1,69,0.849502394558096,6.93143523188533e-05,outer-anchor L1,3.2901377742256e-06,0.965622509612129,0.922776530343708,0.0113503,none
100,47,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.81563846163456,0.3106824,none
100,47,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.857255146438891,0.3792164,none
100,47,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.922765357678745,0.0887411,none
100,47,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.922547042292819,0.0061815,none
100,48,Proposed IT2-W-FBRI,Proposed,1,22,0.683096915993657,8.74576491110175e-05,max strategy-step L1,0.0571252297156073,0.892559368240816,0.86192865574844,0.0073322,base Gamma_alpha certificate; focused point empirical
100,48,Isobe-APP,Convergence SOTA,1,69,0.84957390161031,6.97537212835e-05,outer-anchor L1,3.31099546613256e-06,0.965622501747596,0.924520064834648,0.0156554,none
100,48,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.810041220403257,0.313263,none
100,48,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.853284819288689,0.3383479,none
100,48,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.924507410856545,0.08607,none
100,48,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.924824783549849,0.0062779,none
100,49,Proposed IT2-W-FBRI,Proposed,1,22,0.683070375989366,8.75021200334274e-05,max strategy-step L1,0.0571253503948799,0.892559402632609,0.869626894100214,0.0060844,base Gamma_alpha certificate; focused point empirical
100,49,Isobe-APP,Convergence SOTA,1,69,0.849573981535121,6.97304307945006e-05,outer-anchor L1,3.30988972874202e-06,0.965622516171656,0.925148702467887,0.0108833,none
100,49,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.814586505877144,0.302399,none
100,49,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.859541959105312,0.31846,none
100,49,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.925139140151508,0.0939994,none
100,49,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.926015758925203,0.0061267,none
100,50,Proposed IT2-W-FBRI,Proposed,1,22,0.68319298404162,8.7511748099664e-05,max strategy-step L1,0.0571250643397146,0.892559361730771,0.856698938221657,0.00617,base Gamma_alpha certificate; focused point empirical
100,50,Isobe-APP,Convergence SOTA,1,69,0.849569772612843,6.95644317748037e-05,outer-anchor L1,3.30200944842485e-06,0.965622516746132,0.920170354331281,0.0109926,none
100,50,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.807584547103906,0.3031839,none
100,50,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.845590945848815,0.3283887,none
100,50,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.920162855262307,0.0870432,none
100,50,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.917735238957721,0.0061099,none
100,51,Proposed IT2-W-FBRI,Proposed,1,22,0.682837846438141,8.72517517649871e-05,max strategy-step L1,0.0571254767799876,0.892559406548811,0.869710238921421,0.0057907,base Gamma_alpha certificate; focused point empirical
100,51,Isobe-APP,Convergence SOTA,1,69,0.849518794194475,6.95831175533654e-05,outer-anchor L1,3.30289659844496e-06,0.965622501195263,0.906920521250167,0.0113029,none
100,51,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.817990318771837,0.3423808,none
100,51,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.859473129889905,0.3556724,none
100,51,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.906909798903914,0.0902692,none
100,51,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.908764868366024,0.0067976,none
100,52,Proposed IT2-W-FBRI,Proposed,1,22,0.683046056525304,8.7168416551724e-05,max strategy-step L1,0.0571250527426911,0.89255934346274,0.866648377665617,0.0073513,base Gamma_alpha certificate; focused point empirical
100,52,Isobe-APP,Convergence SOTA,1,69,0.849582857434666,6.96383091026246e-05,outer-anchor L1,3.30551653671129e-06,0.965622517191425,0.923020334639595,0.0117835,none
100,52,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.818128619077353,0.3115537,none
100,52,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.85556741729969,0.3336678,none
100,52,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.923011468173236,0.0910161,none
100,52,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.919806512949007,0.0060006,none
100,53,Proposed IT2-W-FBRI,Proposed,1,22,0.683121172184705,8.74108523119584e-05,max strategy-step L1,0.0571251611357981,0.892559395568511,0.865613377322051,0.0059383,base Gamma_alpha certificate; focused point empirical
100,53,Isobe-APP,Convergence SOTA,1,69,0.849556344538386,6.94822395686871e-05,outer-anchor L1,3.29810767973893e-06,0.965622510068985,0.909452314868879,0.0116693,none
100,53,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.816978452862669,0.3103354,none
100,53,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873565,0.881358123813592,0.855408361237426,0.338034,none
100,53,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.90944245849503,0.1035202,none
100,53,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.912858572292937,0.0096432,none
100,54,Proposed IT2-W-FBRI,Proposed,1,22,0.683067201426741,8.71581207837358e-05,max strategy-step L1,0.0571250924665152,0.892559428157105,0.861615912364759,0.0061943,base Gamma_alpha certificate; focused point empirical
100,54,Isobe-APP,Convergence SOTA,1,69,0.849542521608381,6.94011061085534e-05,outer-anchor L1,3.29425615308576e-06,0.965622506332203,0.923689325031195,0.0176568,none
100,54,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582545,0.838864799497532,0.807824424449682,0.315608,none
