Method,Class,RiskName,RiskValue,FocusS,Seed,ExpectedPayoff,WorstCaseQ5,SCShare,Converged,Rounds,RuntimeSec
Proposed IT2-W-FBRI,Proposed,alpha,0,0,42,0.7122542899366,0.726562602268366,8.94770901959793e-05,1,41,0.0064419
Proposed IT2-W-FBRI,Proposed,alpha,0,5,42,0.711972508151124,0.726190907666779,1.67056657996154e-05,1,46,0.0083209
Proposed IT2-W-FBRI,Proposed,alpha,0,10,42,0.711972859352878,0.726191910068263,1.39726111308824e-05,1,46,0.007264
Proposed IT2-W-FBRI,Proposed,alpha,0,15,42,0.713804693052047,0.725231911950371,2.66572993875613e-05,1,44,0.0074848
Proposed IT2-W-FBRI,Proposed,alpha,0,20,42,0.754404967889692,0.498262452546966,2.57580656912057e-05,1,44,0.0088935
Proposed IT2-W-FBRI,Proposed,alpha,0,40,42,0.786686282534113,0.528208670602427,1.21092496787896e-05,1,46,0.0080545
Proposed IT2-W-FBRI,Proposed,alpha,0.1,0,42,0.71393435700354,0.72598737762105,0.00151740961509688,1,41,0.005476
Proposed IT2-W-FBRI,Proposed,alpha,0.1,5,42,0.711973094409308,0.726191090620448,1.86250980460373e-05,1,46,0.0076454
Proposed IT2-W-FBRI,Proposed,alpha,0.1,10,42,0.71197370926785,0.726192545857622,1.58602797024947e-05,1,46,0.0076286
Proposed IT2-W-FBRI,Proposed,alpha,0.1,15,42,0.718374517683339,0.703197767796775,3.04376493586671e-05,1,44,0.007351
Proposed IT2-W-FBRI,Proposed,alpha,0.1,20,42,0.762370274021226,0.511564394417286,2.94989246615505e-05,1,44,0.0072082
Proposed IT2-W-FBRI,Proposed,alpha,0.1,40,42,0.786688201555752,0.528202333295653,1.39203732009161e-05,1,46,0.0077363
Proposed IT2-W-FBRI,Proposed,alpha,0.2,0,42,0.734015334822125,0.685956404077691,0.0601391380736286,1,52,0.0073171
Proposed IT2-W-FBRI,Proposed,alpha,0.2,5,42,0.71197364841482,0.72619122471695,2.06917429815385e-05,1,45,0.007454
Proposed IT2-W-FBRI,Proposed,alpha,0.2,10,42,0.71198080519072,0.726201804729486,1.7946892094428e-05,1,45,0.0074009
Proposed IT2-W-FBRI,Proposed,alpha,0.2,15,42,0.727660928053815,0.655113432492441,3.46500145607392e-05,1,44,0.0074869
Proposed IT2-W-FBRI,Proposed,alpha,0.2,20,42,0.770243938150293,0.520864684863228,3.3688092855546e-05,1,44,0.0072479
Proposed IT2-W-FBRI,Proposed,alpha,0.2,40,42,0.786689764372408,0.528197684433584,1.59602616921162e-05,1,46,0.0119679
Proposed IT2-W-FBRI,Proposed,alpha,0.3,0,42,0.823497837601471,0.579220441652723,0.576249883025871,1,48,0.0076592
Proposed IT2-W-FBRI,Proposed,alpha,0.3,5,42,0.711974228272843,0.726191371696163,2.28978853278534e-05,1,44,0.007291
Proposed IT2-W-FBRI,Proposed,alpha,0.3,10,42,0.712084297749368,0.726344918507318,2.02286511159745e-05,1,45,0.0114164
Proposed IT2-W-FBRI,Proposed,alpha,0.3,15,42,0.740851538564738,0.579116046759542,3.93219269001433e-05,1,43,0.007255
Proposed IT2-W-FBRI,Proposed,alpha,0.3,20,42,0.777423726175269,0.52690532874238,3.83583149921515e-05,1,43,0.0071226
Proposed IT2-W-FBRI,Proposed,alpha,0.3,40,42,0.786691063843007,0.528194351728434,1.82442668398857e-05,1,46,0.0076341
Proposed IT2-W-FBRI,Proposed,alpha,0.4,0,42,0.8350788974236,0.519046947871541,0.719867340991445,1,42,0.0054687
Proposed IT2-W-FBRI,Proposed,alpha,0.4,5,42,0.71197628761625,0.726193545699099,2.52324423718635e-05,1,44,0.0071443
Proposed IT2-W-FBRI,Proposed,alpha,0.4,10,42,0.713552989333486,0.725959206526801,3.24459330948871e-05,1,44,0.0075365
Proposed IT2-W-FBRI,Proposed,alpha,0.4,15,42,0.756147256523871,0.502463170983561,4.44511222289815e-05,1,43,0.0072187
Proposed IT2-W-FBRI,Proposed,alpha,0.4,20,42,0.782838619353192,0.529712556156972,4.35124796500795e-05,1,43,0.0073028
Proposed IT2-W-FBRI,Proposed,alpha,0.4,40,42,0.786692171438687,0.528192051040158,2.0787690148277e-05,1,45,0.0075961
Proposed IT2-W-FBRI,Proposed,alpha,0.5,0,42,0.840308290895709,0.472949284319216,0.817368393163335,1,42,0.007016
Proposed IT2-W-FBRI,Proposed,alpha,0.5,5,42,0.712052439545587,0.72629861932957,2.76950193035726e-05,1,43,0.0072285
Proposed IT2-W-FBRI,Proposed,alpha,0.5,10,42,0.72501178465556,0.669591871835833,5.18328907102544e-05,1,42,0.0069266
Proposed IT2-W-FBRI,Proposed,alpha,0.5,15,42,0.771305997340671,0.521917104320175,5.00575479038017e-05,1,42,0.0072102
Proposed IT2-W-FBRI,Proposed,alpha,0.5,20,42,0.785588560807308,0.530491798959933,3.44188297148476e-05,1,44,0.0073859
Proposed IT2-W-FBRI,Proposed,alpha,0.5,40,42,0.786693141148072,0.528190560710075,2.35920204892202e-05,1,45,0.0072981
Proposed IT2-W-FBRI,Proposed,alpha,0.6,0,42,0.843643098928969,0.436094032101515,0.891987787220159,1,42,0.0053414
Proposed IT2-W-FBRI,Proposed,alpha,0.6,5,42,0.71551034262023,0.717135008696053,4.32568010178037e-05,1,42,0.0070718
Proposed IT2-W-FBRI,Proposed,alpha,0.6,10,42,0.752729188197557,0.50158717440042,4.03914290691212e-05,1,43,0.006884
Proposed IT2-W-FBRI,Proposed,alpha,0.6,15,42,0.782384139537523,0.529544141750992,5.6122525129258e-05,1,42,0.0072036
Proposed IT2-W-FBRI,Proposed,alpha,0.6,20,42,0.786443226926906,0.529231414368989,2.71138514664249e-05,1,44,0.0075002
Proposed IT2-W-FBRI,Proposed,alpha,0.6,40,42,0.786694014489584,0.528189714049139,2.66658347067457e-05,1,44,0.0075573
Proposed IT2-W-FBRI,Proposed,alpha,0.7,0,42,0.845735987690268,0.409899358645585,0.943559731729133,1,42,0.0056532
Proposed IT2-W-FBRI,Proposed,alpha,0.7,5,42,0.756467616743198,0.503299293606741,0.00132275630376374,1,42,0.0070305
Proposed IT2-W-FBRI,Proposed,alpha,0.7,10,42,0.779191659529531,0.527999227562839,5.76652120033735e-05,1,42,0.0068239
Proposed IT2-W-FBRI,Proposed,alpha,0.7,15,42,0.78613357933641,0.53051612640579,3.11273196560225e-05,1,43,0.0070114
Proposed IT2-W-FBRI,Proposed,alpha,0.7,20,42,0.786642198210011,0.528408401417614,3.04026790782484e-05,1,44,0.0071644
Proposed IT2-W-FBRI,Proposed,alpha,0.7,40,42,0.786694822223082,0.528189377682365,3.00008232876223e-05,1,44,0.0070639
Proposed IT2-W-FBRI,Proposed,alpha,0.8,0,42,0.846891273269873,0.394522598431595,0.973683090411013,1,43,0.0087257
Proposed IT2-W-FBRI,Proposed,alpha,0.8,5,42,0.812022842866978,0.591003875908294,0.33458375795758,1,42,0.0073754
Proposed IT2-W-FBRI,Proposed,alpha,0.8,10,42,0.788202193710043,0.536051430000512,0.0220698744437356,1,42,0.0068987
Proposed IT2-W-FBRI,Proposed,alpha,0.8,15,42,0.786767490878902,0.529059798912689,0.00149244404038002,1,43,0.0070779
Proposed IT2-W-FBRI,Proposed,alpha,0.8,20,42,0.786705805853611,0.528338670629188,0.000272730653185244,1,43,0.007083
Proposed IT2-W-FBRI,Proposed,alpha,0.8,40,42,0.786697008071058,0.528196716816098,5.00198345289317e-05,1,43,0.0067553
Proposed IT2-W-FBRI,Proposed,alpha,0.85,0,42,0.84722364508346,0.390054076954611,0.982582533623599,1,43,0.0059928
Proposed IT2-W-FBRI,Proposed,alpha,0.85,5,42,0.82958091517401,0.572633141243312,0.604053136725258,1,42,0.0070936
Proposed IT2-W-FBRI,Proposed,alpha,0.85,10,42,0.804512197153444,0.5720829217879,0.221140616843498,1,42,0.0091235
Proposed IT2-W-FBRI,Proposed,alpha,0.85,15,42,0.791887564913107,0.542682121626331,0.0613635848859518,1,42,0.0071632
Proposed IT2-W-FBRI,Proposed,alpha,0.85,20,42,0.788354232394842,0.53393743432108,0.0193908043535717,1,42,0.007158
Proposed IT2-W-FBRI,Proposed,alpha,0.85,40,42,0.786938902926288,0.529431809417871,0.00284578664235166,1,43,0.0072253
Proposed IT2-W-FBRI,Proposed,alpha,0.9,0,42,0.847447067829987,0.387013658940262,0.988625360264009,1,43,0.0058443
Proposed IT2-W-FBRI,Proposed,alpha,0.9,5,42,0.841323596121423,0.463180067642846,0.837588494718528,1,42,0.0073704
Proposed IT2-W-FBRI,Proposed,alpha,0.9,10,42,0.829903481632796,0.570581794550534,0.608811487930875,1,42,0.0072617
Proposed IT2-W-FBRI,Proposed,alpha,0.9,15,42,0.819895478810742,0.602090177799543,0.441426922249947,1,42,0.0073505
Proposed IT2-W-FBRI,Proposed,alpha,0.9,20,42,0.812847718392987,0.58861338343124,0.335716956769465,1,42,0.0072072
Proposed IT2-W-FBRI,Proposed,alpha,0.9,40,42,0.802562290405618,0.567457926229321,0.194693404181358,1,42,0.0073593
Proposed IT2-W-FBRI,Proposed,alpha,1,0,42,0.847689748384637,0.383677793663444,0.995244075895371,1,43,0.0076018
Proposed IT2-W-FBRI,Proposed,alpha,1,5,42,0.847689748384637,0.383677793663444,0.995244075895371,1,43,0.0085789
Proposed IT2-W-FBRI,Proposed,alpha,1,10,42,0.847689748384637,0.383677793663444,0.995244075895371,1,43,0.0066038
Proposed IT2-W-FBRI,Proposed,alpha,1,15,42,0.847689748384637,0.383677793663444,0.995244075895371,1,43,0.0072491
Proposed IT2-W-FBRI,Proposed,alpha,1,20,42,0.847689748384637,0.383677793663444,0.995244075895371,1,43,0.0071491
Proposed IT2-W-FBRI,Proposed,alpha,1,40,42,0.847689748384637,0.383677793663444,0.995244075895371,1,43,0.007135
Isobe-APP,Convergence SOTA,none,NaN,NaN,42,0.847868110506703,0.381312015361246,0.999952604051967,1,42,0.0044701
RQE,Robust SOTA,rqe_tau,0.5,NaN,42,0.784433384025509,0.624802463759989,0.387079009704162,1,23,0.2324333
RQE,Robust SOTA,rqe_tau,1,NaN,42,0.784465250665697,0.624728891313115,0.387301729845702,1,23,0.2306299
RQE,Robust SOTA,rqe_tau,2,NaN,42,0.784529550995094,0.624580121471253,0.387751753161038,1,23,0.2210935
RQE,Robust SOTA,rqe_tau,5,NaN,42,0.784726525910982,0.624121748665274,0.389135510165119,1,23,0.2531267
RQE,Robust SOTA,rqe_tau,10,NaN,42,0.785064857462999,0.623325004644105,0.39153077557716,1,23,0.2621859
RQE,Robust SOTA,rqe_tau,20,NaN,42,0.785749419937509,0.621677283617335,0.396447004690457,1,24,0.2762248
RQE,Robust SOTA,rqe_tau,50,NaN,42,0.787298640313481,0.617705192329033,0.408046575209918,1,24,0.2829924
MF-RQE,Robust SOTA,mfrqe_tau,0.5,NaN,42,0.7708173286792,0.649446146089015,0.305679700496965,1,22,0.2999439
MF-RQE,Robust SOTA,mfrqe_tau,1,NaN,42,0.76995907858234,0.650295900435781,0.30159767495099,1,22,0.2431687
MF-RQE,Robust SOTA,mfrqe_tau,2,NaN,42,0.768276250956562,0.651566509918573,0.293680068763852,1,22,0.2534896
MF-RQE,Robust SOTA,mfrqe_tau,5,NaN,42,0.763916609063832,0.649448305945659,0.273686363205582,1,21,0.2183866
MF-RQE,Robust SOTA,mfrqe_tau,10,NaN,42,0.759732342648193,0.647453352614966,0.255170663561366,1,20,0.2220854
MF-RQE,Robust SOTA,mfrqe_tau,20,NaN,42,0.757486928656871,0.646707661681909,0.245498098235752,1,19,0.2149227
MF-RQE,Robust SOTA,mfrqe_tau,50,NaN,42,0.757109160443344,0.646590769058633,0.243887842033785,1,19,0.2004928
CVaR-game,Robust SOTA,cvar_alpha,0.05,NaN,42,0.711971621698389,0.72618986759033,1.14996634136185e-05,1,28,0.0907021
CVaR-game,Robust SOTA,cvar_alpha,0.1,NaN,42,0.711971621698389,0.72618986759033,1.14996634136185e-05,1,28,0.0872307
CVaR-game,Robust SOTA,cvar_alpha,0.2,NaN,42,0.711971621698389,0.72618986759033,1.14996634136185e-05,1,28,0.0978598
CVaR-game,Robust SOTA,cvar_alpha,0.3,NaN,42,0.711971621698389,0.72618986759033,1.14996634136185e-05,1,28,0.1046668
CVaR-game,Robust SOTA,cvar_alpha,0.5,NaN,42,0.8478664216982,0.381302109763842,0.999965501009759,1,28,0.0948253
CVaR-game,Robust SOTA,cvar_alpha,0.7,NaN,42,0.8478664216982,0.381302109763842,0.999965501009759,1,28,0.1070213
CVaR-game,Robust SOTA,cvar_alpha,0.9,NaN,42,0.8478664216982,0.381302109763842,0.999965501009759,1,28,0.1169021
DRNE-VI,Robust SOTA,drne_alpha,0.1,NaN,42,0.830361987396305,0.532118428004983,0.68314808412777,0,300,0.0129293
DRNE-VI,Robust SOTA,drne_alpha,0.3,NaN,42,0.825435431416261,0.561482031538626,0.614740028810854,0,300,0.013885
DRNE-VI,Robust SOTA,drne_alpha,0.5,NaN,42,0.816972914595973,0.595688587994848,0.527848662315903,0,300,0.0076894
DRNE-VI,Robust SOTA,drne_alpha,0.7,NaN,42,0.794899255531483,0.647798223430711,0.372300867869437,0,300,0.0102381
DRNE-VI,Robust SOTA,drne_alpha,0.9,NaN,42,0.770958046305884,0.63868112105064,0.218513674676503,0,300,0.0072196
DRNE-VI,Robust SOTA,drne_alpha,0.95,NaN,42,0.769873670931331,0.637938781674505,0.211739533641091,0,300,0.0039687
Proposed IT2-W-FBRI,Proposed,alpha,0,0,43,0.727399461359593,0.730381616997457,8.94772728275133e-05,1,41,0.00583
Proposed IT2-W-FBRI,Proposed,alpha,0,5,43,0.727178032400693,0.730041235866935,1.67057005039697e-05,1,46,0.0079268
Proposed IT2-W-FBRI,Proposed,alpha,0,10,43,0.727178459444918,0.730041684371292,1.39726447196921e-05,1,46,0.0078692
Proposed IT2-W-FBRI,Proposed,alpha,0,15,43,0.72860820171141,0.729391359770354,2.66573671957764e-05,1,44,0.0074233
Proposed IT2-W-FBRI,Proposed,alpha,0,20,43,0.760532023897284,0.498891609931584,2.57581332109328e-05,1,44,0.0075318
Proposed IT2-W-FBRI,Proposed,alpha,0,40,43,0.786407168942439,0.525370372317407,1.21092825683405e-05,1,46,0.0086054
Proposed IT2-W-FBRI,Proposed,alpha,0.1,0,43,0.728733973989017,0.729933630861003,0.00151740980292185,1,41,0.0070867
Proposed IT2-W-FBRI,Proposed,alpha,0.1,5,43,0.727178629833767,0.730041892508619,1.86251323266535e-05,1,46,0.0078272
Proposed IT2-W-FBRI,Proposed,alpha,0.1,10,43,0.727179190950573,0.73004269378326,1.58603130850411e-05,1,46,0.0078031
Proposed IT2-W-FBRI,Proposed,alpha,0.1,15,43,0.732180437380855,0.709577389247762,3.04377168508178e-05,1,44,0.0073221
Proposed IT2-W-FBRI,Proposed,alpha,0.1,20,43,0.766861317547266,0.510565148350869,2.94989918991192e-05,1,44,0.0072583
Proposed IT2-W-FBRI,Proposed,alpha,0.1,40,43,0.786408766570423,0.525364494066634,1.39204059577313e-05,1,46,0.0077445
Proposed IT2-W-FBRI,Proposed,alpha,0.2,0,43,0.745342456224626,0.690601561623976,0.0601391382701496,1,52,0.0078426
Proposed IT2-W-FBRI,Proposed,alpha,0.2,5,43,0.727179172231391,0.73004251468971,2.06917908838619e-05,1,45,0.0071327
Proposed IT2-W-FBRI,Proposed,alpha,0.2,10,43,0.727184804623494,0.730051534564407,1.79469391094686e-05,1,45,0.0123523
Proposed IT2-W-FBRI,Proposed,alpha,0.2,15,43,0.739453324978459,0.659956407941472,3.46500815090405e-05,1,44,0.0097695
Proposed IT2-W-FBRI,Proposed,alpha,0.2,20,43,0.773148669290717,0.519829200758791,3.36881595894232e-05,1,44,0.0097018
Proposed IT2-W-FBRI,Proposed,alpha,0.2,40,43,0.786410079388891,0.525360211838436,1.59602942120437e-05,1,46,0.0074701
Proposed IT2-W-FBRI,Proposed,alpha,0.3,0,43,0.822350000445815,0.579601414658552,0.576249883065678,1,48,0.0063436
Proposed IT2-W-FBRI,Proposed,alpha,0.3,5,43,0.727179724074528,0.730043169782313,2.28979521349825e-05,1,44,0.0074185
Proposed IT2-W-FBRI,Proposed,alpha,0.3,10,43,0.727265697901987,0.730181298960214,2.02286975136537e-05,1,45,0.007556
Proposed IT2-W-FBRI,Proposed,alpha,0.3,15,43,0.749821404723451,0.582536118591441,3.93220210707356e-05,1,43,0.007268
Proposed IT2-W-FBRI,Proposed,alpha,0.3,20,43,0.778913902818171,0.525635171501523,3.8358408931271e-05,1,43,0.0090211
Proposed IT2-W-FBRI,Proposed,alpha,0.3,40,43,0.786411183190437,0.525357176477433,1.82442990028351e-05,1,46,0.007573
Proposed IT2-W-FBRI,Proposed,alpha,0.4,0,43,0.832774032021285,0.519602495870704,0.719867341067881,1,42,0.0053214
Proposed IT2-W-FBRI,Proposed,alpha,0.4,5,43,0.727181428015661,0.730045679595663,2.52325077404572e-05,1,44,0.0067751
Proposed IT2-W-FBRI,Proposed,alpha,0.4,10,43,0.728412539867019,0.729918249892583,3.24459982301506e-05,1,44,0.007113
Proposed IT2-W-FBRI,Proposed,alpha,0.4,15,43,0.761914455519798,0.501403893982988,4.44512149285214e-05,1,43,0.0070561
Proposed IT2-W-FBRI,Proposed,alpha,0.4,20,43,0.783285837591164,0.527027086867716,4.35125721788226e-05,1,43,0.0075316
Proposed IT2-W-FBRI,Proposed,alpha,0.4,40,43,0.786412136330555,0.525355121666431,2.07877352825781e-05,1,45,0.0073056
Proposed IT2-W-FBRI,Proposed,alpha,0.5,0,43,0.837600873310691,0.474278638121133,0.817368393230777,1,42,0.0065671
Proposed IT2-W-FBRI,Proposed,alpha,0.5,5,43,0.727240989437765,0.730141140456461,2.76951101472003e-05,1,43,0.0070292
Proposed IT2-W-FBRI,Proposed,alpha,0.5,10,43,0.737377012868721,0.674518717292785,5.18330205018859e-05,1,42,0.0096523
Proposed IT2-W-FBRI,Proposed,alpha,0.5,15,43,0.773999764757796,0.520853845300141,5.00576774326282e-05,1,42,0.0071584
Proposed IT2-W-FBRI,Proposed,alpha,0.5,20,43,0.785515484300555,0.527788357874965,3.44188932170507e-05,1,44,0.0075093
Proposed IT2-W-FBRI,Proposed,alpha,0.5,40,43,0.786412982832306,0.525353839176461,2.35920647651776e-05,1,45,0.0076094
Proposed IT2-W-FBRI,Proposed,alpha,0.6,0,43,0.84069022405119,0.437107352763181,0.891987787281483,1,42,0.0062633
Proposed IT2-W-FBRI,Proposed,alpha,0.6,5,43,0.729942206893345,0.723965428668724,4.32569273250923e-05,1,42,0.0106318
Proposed IT2-W-FBRI,Proposed,alpha,0.6,10,43,0.759205037042523,0.505784284352629,4.03915176552969e-05,1,43,0.0069946
Proposed IT2-W-FBRI,Proposed,alpha,0.6,15,43,0.782918289168868,0.52699798096548,5.61226515827327e-05,1,42,0.0068402
Proposed IT2-W-FBRI,Proposed,alpha,0.6,20,43,0.786209936811475,0.526332299319895,2.71139133847504e-05,1,44,0.0074292
Proposed IT2-W-FBRI,Proposed,alpha,0.6,40,43,0.786413756494022,0.525353172784063,2.66658964268538e-05,1,44,0.008923
Proposed IT2-W-FBRI,Proposed,alpha,0.7,0,43,0.842621563495997,0.411158968616506,0.943559731790599,1,42,0.0055496
Proposed IT2-W-FBRI,Proposed,alpha,0.7,5,43,0.762188690667263,0.502249909906638,0.00132275642277055,1,42,0.0068593
Proposed IT2-W-FBRI,Proposed,alpha,0.7,10,43,0.780339815601262,0.52637634526102,5.7665334930538e-05,1,42,0.0067668
Proposed IT2-W-FBRI,Proposed,alpha,0.7,15,43,0.785958443415797,0.52754104744208,3.11274057368374e-05,1,43,0.0073798
Proposed IT2-W-FBRI,Proposed,alpha,0.7,20,43,0.786371706011254,0.525558814072411,3.04027392649337e-05,1,44,0.007084
Proposed IT2-W-FBRI,Proposed,alpha,0.7,40,43,0.786414482294888,0.525352996789787,3.00008833229962e-05,1,44,0.0067928
Proposed IT2-W-FBRI,Proposed,alpha,0.8,0,43,0.84368314771918,0.395588284396794,0.973683090462348,1,43,0.0050142
Proposed IT2-W-FBRI,Proposed,alpha,0.8,5,43,0.810877409718602,0.591700280853931,0.334583758032445,1,42,0.0069165
Proposed IT2-W-FBRI,Proposed,alpha,0.8,10,43,0.787926908495301,0.53400073508697,0.0220698745531432,1,42,0.0073167
Proposed IT2-W-FBRI,Proposed,alpha,0.8,15,43,0.786492779256659,0.526234169280946,0.00149244412369309,1,43,0.0071804
Proposed IT2-W-FBRI,Proposed,alpha,0.8,20,43,0.786426621301278,0.525503780616215,0.000272730736575892,1,43,0.0071761
Proposed IT2-W-FBRI,Proposed,alpha,0.8,40,43,0.786416549344672,0.52536075508395,5.00199177723797e-05,1,43,0.0076038
Proposed IT2-W-FBRI,Proposed,alpha,0.85,0,43,0.843987832454863,0.390954004982602,0.982582533680608,1,43,0.0096532
Proposed IT2-W-FBRI,Proposed,alpha,0.85,5,43,0.827505869632626,0.573649741709644,0.604053136798613,1,42,0.007215
Proposed IT2-W-FBRI,Proposed,alpha,0.85,10,43,0.803575435049678,0.572290601927112,0.221140616929298,1,42,0.0072047
Proposed IT2-W-FBRI,Proposed,alpha,0.85,15,43,0.791423659573616,0.541411888077143,0.0613635849806203,1,42,0.0070496
Proposed IT2-W-FBRI,Proposed,alpha,0.85,20,43,0.788015731567597,0.531930138820296,0.0193908044589395,1,42,0.0071848
Proposed IT2-W-FBRI,Proposed,alpha,0.85,40,43,0.786649890436831,0.526642259993781,0.00284578672211637,1,43,0.0070821
Proposed IT2-W-FBRI,Proposed,alpha,0.9,0,43,0.844192445162856,0.3877984812254,0.988625360326209,1,43,0.0058879
Proposed IT2-W-FBRI,Proposed,alpha,0.9,5,43,0.838534520905556,0.464481582322028,0.837588494778925,1,42,0.0099643
Proposed IT2-W-FBRI,Proposed,alpha,0.9,10,43,0.827803645264007,0.571580174550728,0.608811487998536,1,42,0.0071443
Proposed IT2-W-FBRI,Proposed,alpha,0.9,15,43,0.818293188026117,0.602707803319334,0.441426922319477,1,42,0.0070558
Proposed IT2-W-FBRI,Proposed,alpha,0.9,20,43,0.811559207545541,0.589563005806819,0.335716956838201,1,42,0.0099071
Proposed IT2-W-FBRI,Proposed,alpha,0.9,40,43,0.801694116572913,0.567601993254094,0.194693404241952,1,42,0.009317
Proposed IT2-W-FBRI,Proposed,alpha,1,0,43,0.844414509046125,0.384334182589287,0.995244075964671,1,43,0.0084531
Proposed IT2-W-FBRI,Proposed,alpha,1,5,43,0.844414509046125,0.384334182589287,0.995244075964671,1,43,0.0100106
Proposed IT2-W-FBRI,Proposed,alpha,1,10,43,0.844414509046125,0.384334182589287,0.995244075964671,1,43,0.0073411
Proposed IT2-W-FBRI,Proposed,alpha,1,15,43,0.844414509046125,0.384334182589287,0.995244075964671,1,43,0.0077756
Proposed IT2-W-FBRI,Proposed,alpha,1,20,43,0.844414509046125,0.384334182589287,0.995244075964671,1,43,0.0072858
Proposed IT2-W-FBRI,Proposed,alpha,1,40,43,0.844414509046125,0.384334182589287,0.995244075964671,1,43,0.0070495
Isobe-APP,Convergence SOTA,none,NaN,NaN,43,0.844577841432337,0.38187776181979,0.999952680845484,1,42,0.0042098
RQE,Robust SOTA,rqe_tau,0.5,NaN,43,0.784784275256988,0.625559906266398,0.387079009704162,1,23,0.2237592
RQE,Robust SOTA,rqe_tau,1,NaN,43,0.784815039782183,0.625487473639187,0.387301729845702,1,23,0.2501061
RQE,Robust SOTA,rqe_tau,2,NaN,43,0.784877117596401,0.625341004627985,0.387751753161038,1,23,0.2184775
RQE,Robust SOTA,rqe_tau,5,NaN,43,0.785067294419777,0.624889687851915,0.389135510165119,1,23,0.2617446
RQE,Robust SOTA,rqe_tau,10,NaN,43,0.785393981673937,0.62410509295819,0.39153077557716,1,23,0.2310648
RQE,Robust SOTA,rqe_tau,20,NaN,43,0.786055124114193,0.622482052914037,0.396447004690457,1,24,0.2604093
RQE,Robust SOTA,rqe_tau,50,NaN,43,0.787551907596635,0.618567141884456,0.408046575209918,1,24,0.2678378
MF-RQE,Robust SOTA,mfrqe_tau,0.5,NaN,43,0.771723059684161,0.64996413961957,0.305679700496965,1,22,0.2363244
MF-RQE,Robust SOTA,mfrqe_tau,1,NaN,43,0.770892780218318,0.650620809960556,0.30159767495099,1,22,0.2132009
MF-RQE,Robust SOTA,mfrqe_tau,2,NaN,43,0.769263702777952,0.651575140223315,0.293680068763852,1,22,0.2287715
MF-RQE,Robust SOTA,mfrqe_tau,5,NaN,43,0.765036397893955,0.651148526156481,0.273686363205582,1,21,0.1877734
MF-RQE,Robust SOTA,mfrqe_tau,10,NaN,43,0.760969600153322,0.649780280575977,0.255170663561366,1,20,0.2000541
MF-RQE,Robust SOTA,mfrqe_tau,20,NaN,43,0.758783168077797,0.649147124881214,0.245498098235752,1,19,0.2011664
MF-RQE,Robust SOTA,mfrqe_tau,50,NaN,43,0.758415071580268,0.648843724337231,0.243887842033785,1,19,0.1775128
CVaR-game,Robust SOTA,cvar_alpha,0.05,NaN,43,0.727178351547922,0.730039924485944,1.14996634136185e-05,1,28,0.0880962
CVaR-game,Robust SOTA,cvar_alpha,0.1,NaN,43,0.727178351547922,0.730039924485944,1.14996634136185e-05,1,28,0.0846543
CVaR-game,Robust SOTA,cvar_alpha,0.2,NaN,43,0.727178351547922,0.730039924485944,1.14996634136185e-05,1,28,0.0910442
CVaR-game,Robust SOTA,cvar_alpha,0.3,NaN,43,0.727178351547922,0.730039924485944,1.14996634136185e-05,1,28,0.0880305
CVaR-game,Robust SOTA,cvar_alpha,0.5,NaN,43,0.84457618649067,0.38186695916982,0.999965501009759,1,28,0.0948438
CVaR-game,Robust SOTA,cvar_alpha,0.7,NaN,43,0.84457618649067,0.38186695916982,0.999965501009759,1,28,0.0931969
CVaR-game,Robust SOTA,cvar_alpha,0.9,NaN,43,0.84457618649067,0.38186695916982,0.999965501009759,1,28,0.0920507
DRNE-VI,Robust SOTA,drne_alpha,0.1,NaN,43,0.828487844941514,0.532454838443845,0.68314808412777,0,300,0.0061446
DRNE-VI,Robust SOTA,drne_alpha,0.3,NaN,43,0.823976267545608,0.561885536634578,0.614740028810854,0,300,0.0090827
DRNE-VI,Robust SOTA,drne_alpha,0.5,NaN,43,0.816393318577343,0.596210195750467,0.527848662315903,0,300,0.0061624
DRNE-VI,Robust SOTA,drne_alpha,0.7,NaN,43,0.797101988712416,0.648188654939513,0.372300867869437,0,300,0.0084034
DRNE-VI,Robust SOTA,drne_alpha,0.9,NaN,43,0.77621492356675,0.640842988812847,0.218513674676503,0,300,0.0060788
DRNE-VI,Robust SOTA,drne_alpha,0.95,NaN,43,0.775269440455317,0.640129962980732,0.211739533641091,0,300,0.003648
Proposed IT2-W-FBRI,Proposed,alpha,0,0,44,0.707899809763682,0.414426126535985,8.94774301156233e-05,1,41,0.00565
Proposed IT2-W-FBRI,Proposed,alpha,0,5,44,0.707588235753347,0.412943353714795,1.67057326128033e-05,1,46,0.0077737
Proposed IT2-W-FBRI,Proposed,alpha,0,10,44,0.707588598335679,0.412942833652922,1.39726748110635e-05,1,46,0.0077404
Proposed IT2-W-FBRI,Proposed,alpha,0,15,44,0.709616608714138,0.418955610288334,2.66574272378812e-05,1,44,0.011541
Proposed IT2-W-FBRI,Proposed,alpha,0,20,44,0.754954030504981,0.498604228049881,2.57581927368868e-05,1,44,0.0075824
Proposed IT2-W-FBRI,Proposed,alpha,0,40,44,0.791781931242078,0.804635316669775,1.21093114530832e-05,1,46,0.0078814
Proposed IT2-W-FBRI,Proposed,alpha,0.1,0,44,0.709755069184677,0.419527482545654,0.00151740999258841,1,41,0.0055933
Proposed IT2-W-FBRI,Proposed,alpha,0.1,5,44,0.707588859082301,0.412944049953868,1.86251638421356e-05,1,46,0.0075091
